uri,primary_name_display,replaced
http://dx.doi.org/10.13039/100005523,"CanLiv, The Hepatobiliary Cancers Foundation",
http://dx.doi.org/10.13039/100004365,"Cannon",
http://dx.doi.org/10.13039/100020417,"Cannonball Kids' cancer Foundation",
http://dx.doi.org/10.13039/100007132,"Cannon Foundation",
http://dx.doi.org/10.13039/100011899,"Canoe Foundation",
http://dx.doi.org/10.13039/100015175,"Canola Council of Canada",
http://dx.doi.org/10.13039/100018601,"Canolfan Ymchwil Canser Cymru",
http://dx.doi.org/10.13039/100013725,"Canon Collins Educational and Legal Assistance Trust",
http://dx.doi.org/10.13039/100009851,"Canon Foundation for Scientific Research",
http://dx.doi.org/10.13039/100005286,"Canon Foundation in Europe",
http://dx.doi.org/10.13039/100015650,"Canon Medical Systems Corporation",
http://dx.doi.org/10.13039/100020498,"Canon Medical Systems USA",
http://dx.doi.org/10.13039/100015520,"CanTeen",
http://dx.doi.org/10.13039/100011228,"Canterbury Christ Church University",
http://dx.doi.org/10.13039/100008466,"Canterbury Community Trust",
http://dx.doi.org/10.13039/501100006571,"Canterbury District Health Board",
http://dx.doi.org/10.13039/501100001530,"Canterbury Medical Research Foundation",
http://dx.doi.org/10.13039/100022248,"Canton Community Foundation",
http://dx.doi.org/10.13039/501100020081,"Canton de Fribourg",
http://dx.doi.org/10.13039/501100011723,"Canton de Genève",
http://dx.doi.org/10.13039/501100015911,"Canton de Neuchâtel",
http://dx.doi.org/10.13039/100032667,"CanVECTOR",
http://dx.doi.org/10.13039/100025635,"Canyon City Foundation",
http://dx.doi.org/10.13039/100027905,"Canyons Village Management Association",
http://dx.doi.org/10.13039/501100002928,"Cao Guangbiao High Science and Technology Foundation, Zhejiang University",
http://dx.doi.org/10.13039/501100024592,"Capability Systems Centre",
http://dx.doi.org/10.13039/100032542,"CapaCare",
http://dx.doi.org/10.13039/501100019698,"Capacity Building in Asia for Resilience Education",
http://dx.doi.org/10.13039/501100019053,"Capacity Building Plan for some Non-military Universities and Colleges of Shanghai Scientific Committee",
http://dx.doi.org/10.13039/501100002798,"Cap Digital",
http://dx.doi.org/10.13039/100027177,"Cape Ann Community Foundation",
http://dx.doi.org/10.13039/100012974,"Cape Breton University",
http://dx.doi.org/10.13039/100021360,"Cape Cod Foundation",
http://dx.doi.org/10.13039/100021729,"Cape Coral Community Foundation",
http://dx.doi.org/10.13039/100012194,"Cape Eleuthera Foundation",
http://dx.doi.org/10.13039/100029028,"Cape Fear Memorial Foundation",
http://dx.doi.org/10.13039/501100023211,"Cape Higher Education Consortium",
http://dx.doi.org/10.13039/501100022726,"Cape Leopard Trust",
http://dx.doi.org/10.13039/501100004512,"Cape Peninsula University of Technology",
http://dx.doi.org/10.13039/100009076,"Capgemini",
http://dx.doi.org/10.13039/100008180,"Capita Foundation",
http://dx.doi.org/10.13039/100024918,"Capital Auto Auction",
http://dx.doi.org/10.13039/501100002800,"CapitalCare Foundation",
http://dx.doi.org/10.13039/100028680,"Capital City AIDS Fund",
http://dx.doi.org/10.13039/100026825,"Capital City Bank Group Foundation",
http://dx.doi.org/10.13039/100024816,"Capital Family and Divorce Law Group",
http://dx.doi.org/10.13039/501100006739,"Capital Foundation of Medical Development",
http://dx.doi.org/10.13039/100018249,"Capital Group Companies Charitable Foundation",
http://dx.doi.org/10.13039/100007831,"Capital Health",
http://dx.doi.org/10.13039/501100010270,"Capital Health Research and Development of Special Fund",
http://dx.doi.org/10.13039/501100001172,"Capital Markets CRC Limited",
http://dx.doi.org/10.13039/501100002799,"Capital Medical University",
http://dx.doi.org/10.13039/100008996,"Capital Normal University",
http://dx.doi.org/10.13039/100004705,"Capital One Financial Corporation",
http://dx.doi.org/10.13039/501100023944,"Capital Regional District",
http://dx.doi.org/10.13039/100022250,"Capital Region Community Foundation",
http://dx.doi.org/10.13039/501100025350,"Capital Region Landkeepers Trust",
http://dx.doi.org/10.13039/501100019281,"Capital University of Economics and Business",
http://dx.doi.org/10.13039/100027598,"Capitol Hill Community Foundation",
http://dx.doi.org/10.13039/100024846,"Capitol Title",
http://dx.doi.org/10.13039/100014145,"Caplan Foundation for Early Childhood",
http://dx.doi.org/10.13039/100016317,"CAPS Research",
http://dx.doi.org/10.13039/501100020479,"Capstone Editing",
http://dx.doi.org/10.13039/100010597,"Capsugel",
http://dx.doi.org/10.13039/501100006384,"Captain Fanourakis Foundation",
http://dx.doi.org/10.13039/100009516,"Captain Planet Foundation",
http://dx.doi.org/10.13039/100024714,"Captivate Search Marketing",
http://dx.doi.org/10.13039/100024997,"CAPTRUST",
http://dx.doi.org/10.13039/501100018957,"Cara",
http://dx.doi.org/10.13039/501100006572,"Carabel",
http://dx.doi.org/10.13039/100024810,"Car Accident Lawyer Daniel Kim",
http://dx.doi.org/10.13039/100023370,"Carberry and Area Community Foundation",
http://dx.doi.org/10.13039/501100003346,"Carbon Management Canada",
http://dx.doi.org/10.13039/100032505,"Carbon Technology Research Foundation",
http://dx.doi.org/10.13039/501100000397,"Carbon Trust",
http://dx.doi.org/10.13039/100002713,"Carcinoid Cancer Foundation",
http://dx.doi.org/10.13039/501100001251,"Carclew Youth Arts",
http://dx.doi.org/10.13039/100027970,"Cardenas Family",
http://dx.doi.org/10.13039/501100002801,"Cardiac Children's Foundation Taiwan",
http://dx.doi.org/10.13039/501100001173,"Cardiac Society of Australia and New Zealand",
http://dx.doi.org/10.13039/100032467,"Cardiff Capital Region",
http://dx.doi.org/10.13039/501100002802,"Cardiff Metropolitan University",
http://dx.doi.org/10.13039/501100000866,"Cardiff University",
http://dx.doi.org/10.13039/100024861,"Cardinal Digital Marketing",
http://dx.doi.org/10.13039/100018599,"Cardinal Health",
http://dx.doi.org/10.13039/100030786,"Cardinal Health Japan",
http://dx.doi.org/10.13039/501100009974,"Cardinal Tien Hospital",
http://dx.doi.org/10.13039/501100019722,"Cardiolinc",
http://dx.doi.org/10.13039/501100014741,"Cardiological Society of India",
http://dx.doi.org/10.13039/100011805,"Cardiome Pharma Corp.",
http://dx.doi.org/10.13039/501100021703,"Cardio-Pulmonary Institute",
http://dx.doi.org/10.13039/100017749,"Cardiovascular Center, Medical College of Wisconsin",
http://dx.doi.org/10.13039/100002714,"Cardiovascular Institute of Philadelphia",
http://dx.doi.org/10.13039/100016421,"Cardiovascular Medical Research and Education Fund",
http://dx.doi.org/10.13039/100015189,"Cardiovascular Research Center, Icahn School of Medicine at Mount Sinai",
http://dx.doi.org/10.13039/100019657,"Cardiovascular Research Foundation",
http://dx.doi.org/10.13039/100007478,"Cardiovascular Research Foundation",
http://dx.doi.org/10.13039/100020397,"Cardiovascular Research Institute of Vermont, Larner College of Medicine, University of Vermont",
http://dx.doi.org/10.13039/100016476,"Cardiovascular Systems",
http://dx.doi.org/10.13039/100032793,"Cardiva",
http://dx.doi.org/10.13039/100023277,"CardRates.com",
http://dx.doi.org/10.13039/100026260,"Cards Against Humanity",
http://dx.doi.org/10.13039/100024346,"CardsDirect",
http://dx.doi.org/10.13039/501100011095,"Care and Public Health Research Institute, Universiteit Maastricht",
http://dx.doi.org/10.13039/100016477,"CareDx",
http://dx.doi.org/10.13039/100024480,"Career and Technical Education",
http://dx.doi.org/10.13039/100026307,"Career Center, University of California, Santa Cruz",
http://dx.doi.org/10.13039/100024423,"CareerFitter",
http://dx.doi.org/10.13039/100009417,"Care-for-Rare Foundation",
http://dx.doi.org/10.13039/100017817,"CareFusion Foundation",
http://dx.doi.org/10.13039/100027901,"CareOregon",
http://dx.doi.org/10.13039/100027678,"CareQuest Institute for Oral Health",
http://dx.doi.org/10.13039/100002759,"CARES Foundation",
http://dx.doi.org/10.13039/100006431,"Carestream Health",
http://dx.doi.org/10.13039/100018084,"Carey Business School, Johns Hopkins University",
http://dx.doi.org/10.13039/100024070,"Carey Institute for Global Good",
http://dx.doi.org/10.13039/100028051,"Carey Jackson",
http://dx.doi.org/10.13039/100004387,"Cargill",
http://dx.doi.org/10.13039/100013201,"Cargill Foundation",
http://dx.doi.org/10.13039/501100025188,"CARIAD",
http://dx.doi.org/10.13039/100019001,"Caribaea Initiative",
http://dx.doi.org/10.13039/100031252,"Carigest",
http://dx.doi.org/10.13039/100008401,"Carilion Clinic",
http://dx.doi.org/10.13039/100025002,"Cariloop",
http://dx.doi.org/10.13039/501100011097,"CARIM School for Cardiovascular Diseases, Universiteit Maastricht",
http://dx.doi.org/10.13039/100002716,"Caring for Carcinoid Foundation",
http://dx.doi.org/10.13039/100029029,"Caring For Colorado Foundation",
http://dx.doi.org/10.13039/501100001217,"Caring for our Country",
http://dx.doi.org/10.13039/501100024036,"Caring Futures Institute, Flinders University",
http://dx.doi.org/10.13039/501100002804,"Caritas Roma",
http://dx.doi.org/10.13039/501100002807,"Carla Boetes Fund",
http://dx.doi.org/10.13039/100022003,"Carl Albert Center",
http://dx.doi.org/10.13039/100010729,"Carl and Emily Fuchs Foundation",
http://dx.doi.org/10.13039/100019511,"Carl and Roberta Deutsch Foundation",
http://dx.doi.org/10.13039/100001333,"Carl and Ruth Shapiro Family Foundation",
http://dx.doi.org/10.13039/100029109,"Carl B. and Florence E. King Foundation",
http://dx.doi.org/10.13039/100018442,"Carl Bennet AB",
http://dx.doi.org/10.13039/501100008226,"Carl-Bertil Laurells Fond",
http://dx.doi.org/10.13039/501100011552,"Carl Burger-Stiftung",
http://dx.doi.org/10.13039/100010469,"Carl C. Anderson, Sr. and Marie Jo Anderson Charitable Foundation",
http://dx.doi.org/10.13039/100012211,"Carle Foundation Hospital",
http://dx.doi.org/10.13039/100006433,"Carleton College",
http://dx.doi.org/10.13039/100014949,"Carleton North Community Foundation",
http://dx.doi.org/10.13039/100008095,"Carleton University",
http://dx.doi.org/10.13039/501100007666,"Carl Friedrich von Siemens Stiftung",
http://dx.doi.org/10.13039/100001636,"Carl Gellert and Celia Berta Gellert Foundation",
http://dx.doi.org/10.13039/100010657,"Carl Marshall and Mildred Almen Reeves Foundation",
http://dx.doi.org/10.13039/100000906,"Carl M. Freeman Foundation",
http://dx.doi.org/10.13039/100010884,"Carl M. Hansen Foundation",
http://dx.doi.org/10.13039/100016478,"Carlos and Marguerite Mason Trust",
http://dx.doi.org/10.13039/100010187,"Carl R. Darnall Army Medical Center",
http://dx.doi.org/10.13039/100030504,"Carl R. Hendrickson Family Foundation",
http://dx.doi.org/10.13039/100017185,"Carl R. Woese Institute for Genomic Biology",
http://dx.doi.org/10.13039/100030478,"Carlsbad Charitable Foundation",
http://dx.doi.org/10.13039/100026474,"Carlsbad Community Foundation",
http://dx.doi.org/10.13039/501100002808,"Carlsbergfondet",
http://dx.doi.org/10.13039/501100023370,"Carl-Schneider-Stiftung",
http://dx.doi.org/10.13039/100029030,"Carls Foundation",
http://dx.doi.org/10.13039/100018634,"Carlson College of Veterinary Medicine, Oregon State University",
http://dx.doi.org/10.13039/501100002805,"Carl Tryggers Stiftelse för Vetenskaplig Forskning",
http://dx.doi.org/10.13039/100019559,"Carl von Ossietzky Universität Oldenburg",
http://dx.doi.org/10.13039/100004213,"Carl Wilson Foundation",
http://dx.doi.org/10.13039/100021609,"Carlynn Greene",
http://dx.doi.org/10.13039/501100002806,"Carl Zeiss Meditec AG",
http://dx.doi.org/10.13039/100007569,"Carl-Zeiss-Stiftung",
http://dx.doi.org/10.13039/100014950,"Carman Area Foundation",
http://dx.doi.org/10.13039/100029031,"CarMax Foundation",
http://dx.doi.org/10.13039/100018666,"Carmen and Bertil Regnér's Foundation",
http://dx.doi.org/10.13039/100000308,"Carnegie Corporation of New York",
http://dx.doi.org/10.13039/501100000581,"Carnegie Dunfermline Trust",
http://dx.doi.org/10.13039/100001532,"Carnegie Foundation for the Advancement of Teaching",
http://dx.doi.org/10.13039/100028509,"Carnegie Hall",
http://dx.doi.org/10.13039/100016662,"Carnegie Institution for Science",
http://dx.doi.org/10.13039/100005843,"Carnegie Institution of Washington",
http://dx.doi.org/10.13039/100019678,"Carnegie Mellon Portugal",
http://dx.doi.org/10.13039/100008047,"Carnegie Mellon University",
http://dx.doi.org/10.13039/100016754,"Carnegie Museum of Natural History",
http://dx.doi.org/10.13039/100029528,"Carnegie Observatories",
http://dx.doi.org/10.13039/501100000582,"Carnegie Trust for the Universities of Scotland",
http://dx.doi.org/10.13039/100022778,"Carol Ann Foundation",
http://dx.doi.org/10.13039/100027682,"Carole Stinson Literacy Foundation",
http://dx.doi.org/10.13039/100020823,"Carolina Center for Public Service, University of North Carolina at Chapel Hill",
http://dx.doi.org/10.13039/100006489,"Carolina Center of Cancer Nanotechnology Excellence, University of North Carolina - Chapel Hill",
http://dx.doi.org/10.13039/100027690,"Carolina Children's Charity",
http://dx.doi.org/10.13039/100022337,"CarolinaEast Foundation",
http://dx.doi.org/10.13039/100029051,"Carolina Foundation for Jewish Seniors",
http://dx.doi.org/10.13039/100027787,"Carolina Hurricanes Foundation",
http://dx.doi.org/10.13039/100013192,"Carolina Population Center, University of North Carolina at Chapel Hill",
http://dx.doi.org/10.13039/100029032,"Carolinas Credit Union Foundation",
http://dx.doi.org/10.13039/100027717,"Carolinas Credit Union League",
http://dx.doi.org/10.13039/100008156,"Carolinas HealthCare Foundation",
http://dx.doi.org/10.13039/100008155,"Carolinas HealthCare System",
http://dx.doi.org/10.13039/100027876,"Caroline County Council of Arts",
http://dx.doi.org/10.13039/100029911,"Caroline J. S. Sanders Trust 1",
http://dx.doi.org/10.13039/100029912,"Caroline J. S. Sanders Trust 2",
http://dx.doi.org/10.13039/100028985,"Caroline Rufyikiri",
http://dx.doi.org/10.13039/501100016068,"Carolito Stiftung",
http://dx.doi.org/10.13039/100002645,"Carol M. Baldwin Breast Cancer Research Fund",
http://dx.doi.org/10.13039/100012210,"Carol Moss Foundation",
http://dx.doi.org/10.13039/100017979,"Carolyne E Czap and Eugene A Czap Charitable Foundation",
http://dx.doi.org/10.13039/100029512,"Carolyn Foundation",
http://dx.doi.org/10.13039/100030154,"Carolyn Jane Scott Charitable Trust",
http://dx.doi.org/10.13039/100023317,"Carolyn Sifton Foundation",
http://dx.doi.org/10.13039/100027039,"Carolyn Watson Rural Community Foundation",
http://dx.doi.org/10.13039/100029033,"Carpenter Foundation",
http://dx.doi.org/10.13039/501100019265,"Carraresi Foundation",
http://dx.doi.org/10.13039/100018168,"Carrick Therapeutics",
http://dx.doi.org/10.13039/100009229,"Carrie Chapman Catt Center for Women and Politics",
http://dx.doi.org/10.13039/100025580,"Carrie E. and Lena V. Glenn Foundation",
http://dx.doi.org/10.13039/100021233,"Carrie Estelle Doheny Foundation",
http://dx.doi.org/10.13039/100029745,"Carrie J. Loose Trust",
http://dx.doi.org/10.13039/100030450,"Carrie Mochan",
http://dx.doi.org/10.13039/100005113,"Carrier Corporation",
